BBL,BldgArea,Energy (kBtu)
1012170050,59175,3893715.0
1012170054,59408,4140737.6
1012170057,72000,3672000.0
1012170064,117216,4043952.0
1012180001,288418,25294258.6
1012187501,113279,7351807.100000001
1012197501,151348,12213783.6
1012200029,175436,16262917.200000001
1012207503,42640,1044680.0
1012207504,52329,4699144.2
1012210001,233880,24580788.0
1012210029,239598,16915618.799999997
1012220029,81789,7221968.7
1012227501,149787,10050707.7
1012237501,115297,10111546.9
1012237502,45221,4232685.6
1012237503,301776,42007219.199999996
1012237504,48620,2163590.0
1012240001,238456,19219553.599999998
1012240029,199526,16001985.200000001
1012240038,52990,3974250.0
1012240058,96184,8618086.4
1012250001,323484,22158654.0
1012250029,493395,23386923.0
1012250055,61800,5339520.0
1012260029,232831,17066512.3
1012260045,196650,24069960.0
1012267502,262783,33163214.6
1012270001,190359,13039591.5
1012270029,111270,11316159.0
1012280061,288631,23205932.400000002
1012287501,143389,11972981.5
1012290001,162075,18914152.5
1012290008,59354,5341860.0
1012290061,150285,9302641.5
1012297501,59153,3862690.9
1012297502,157166,9414243.4
1012300043,165452,14179236.4
1012300061,207126,13297489.200000001
1012307501,161929,14249752.0
1012310001,140076,8432575.200000001
1012310007,61250,12286750.0
1012310026,82916,7014693.6
1012317501,327793,9276541.9
1012320014,104810,6623992.0
1012320055,111811,10946296.9
1012320057,59119,4232920.399999999
1012320061,68072,5023713.6
1012327501,13783,843519.6000000001
1012327502,128324,9457478.8
1012330002,80328,5277549.600000001
1012330011,129010,17184132.0
1012330016,236789,24294551.4
1012330029,102693,6212926.5
1012330033,352821,22509979.8
1012337501,59931,5190024.6
1012337502,47549,2786371.4
1012340007,67142,4176232.4000000004
1012347501,478400,34109920.0
1012347503,680222,251614117.79999998
1012350002,71126,5675854.8
1012350061,136843,8087421.3
1012357501,52445,7688437.0
1012360001,55217,4141275.0
1012360003,64865,4663793.5
1012360010,164530,11220946.0
1012360029,96058,6848935.399999999
1012360037,133284,13488340.8
1012360044,76627,9448109.1
1012360061,97685,4522815.5
1012367501,19330,1697174.0
1012367502,147241,9747354.200000001
1012370001,100977,5866763.7
1012370017,313563,24865545.9
1012370029,161425,8571667.5
1012370033,161422,14915392.8
1012370061,177048,15527109.6
1012377502,165749,16110802.8
1012380010,96627,11595240.0
1012380046,214011,12006017.1
1012387501,170019,10796206.5
1012387503,128657,9610677.9
1012390023,150033,10352277.0
1012390044,67954,9445606.0
1012397502,70322,5407761.800000001
1012400001,279316,13882005.200000001
1012400010,132975,11874667.5
1012400024,196293,16115655.299999999
1012400029,68841,5651846.1
1012400036,68840,10057524.0
1012400061,187098,9991033.2
1012407502,103516,8415850.799999999
1012410001,154800,7678080.0
1012410023,60218,6485478.600000001
1012410052,280809,16988944.5
1012410061,91494,7292071.8
1012420001,55840,4846912.0
1012420024,191868,20472315.6
1012420062,99494,6855136.600000001
1012430028,56778,4973752.8
1012437501,171602,17383282.599999998
1012440001,92976,5457691.2
1012440008,80646,6871039.2
1012440019,147289,11532728.7
1012440063,282295,19054912.5
1012440072,240040,19971328.0
1012440090,198375,13687875.0
1012450003,168982,10493782.200000001
1012450019,100400,6405520.0
1012450025,99435,6721805.999999999
1012450047,396076,19843407.6
1012450075,83154,9720702.6
1012450080,51450,3092145.0
1012460029,112000,5801600.0
1012460036,123411,8786863.200000001
1012460049,51520,5445664.0
1012470001,124208,6384291.2
1012470029,171655,9955990.0
1012470037,74817,4234642.2
1012470043,69148,3906862.0
1012470047,52194,3700554.6
1012470050,87573,5989993.2
1012477501,70781,4898045.2
1012477502,144500,10707450.0
1012480001,372186,31933558.8
1012480011,78071,7822714.2
1012480014,180405,28089058.499999996
1012480019,82655,3859988.5000000005
1012480027,64968,6321386.399999999
1012480029,141426,10465524.0
1012480041,57516,4589776.8
1012490001,236300,26985460.0
1012490029,155906,10492473.799999999
1012490036,104942,7157044.4
1012490057,87129,4617837.0
1012500001,139009,7854008.5
1012500006,84026,7806015.4
1012500030,209113,15307071.600000001
1012500067,380920,31121164.0
1012500094,73987,5992947.0
1012500100,51925,4891335.0
1012507503,48508,3909744.8
1012507504,52487,5768321.300000001
1012510001,203436,11270354.4
1012510037,152016,7813622.399999999
1012510054,88396,7495980.8
1012510062,136062,7088830.2
1012510063,64598,5981774.8
1012510071,78725,7848882.5
1012517501,82241,7196087.5
1012520001,63794,4248680.399999999
1012520005,102791,7555138.5
1012520017,81066,7020315.6
1012520020,67953,5375082.3
1012520034,121313,6745002.8
1012520050,156303,10878688.799999999
1012520057,148873,9959603.700000001
1012530021,192000,9964800.0
1012530041,57600,5218560.0
1012537502,130121,7690151.100000001
1012537503,183612,19719928.8
1012580009,1517497,171021911.9
1012580040,57223,8921065.700000001
1012590019,287894,22686047.2
1012590025,63860,27121342.0
1012590054,59429,6394560.399999999
1012597501,143479,19326621.299999997
1012597502,379888,22793280.0
1012600024,231948,20434618.799999997
1012600042,112936,15833627.2
1012600064,58538,8388495.4
1012600071,69481,4745552.3
1012607503,446678,35287562.0
1012610015,59841,3979426.5
1012610016,108929,15947205.600000001
1012610019,55622,4494257.6
1012610030,64206,7351587.0
1012610042,118462,10128501.0
1012617501,1204839,122773094.10000001
1012620009,96627,6773552.699999999
1012620024,75008,3825408.0
1012620048,110553,8324640.899999999
1012620054,55138,5811545.2
1012620056,97785,10854135.0
1012627501,139397,10371136.8
1012627502,488907,26645431.5
1012630005,79827,6681519.9
1012630007,76380,6079848.0
1012630014,85952,6962112.0
1012630024,120790,6679687.0
1012630034,373005,31145917.5
1012630038,93123,6425487.0
1012630041,70135,6522555.0
1012630043,60500,2843500.0
1012630051,80604,4336495.2
1012630067,105262,14168265.2
1012630071,248896,28025689.599999998
1012637501,133983,13987825.200000001
1012640005,1898155,163620961.0
1012640030,389438,41864585.0
1012640040,127558,15434518.0
1012650050,272637,54636454.800000004
1012657501,2117061,252565377.29999998
1012660001,2734038,184000757.4
1012670001,1899211,201506287.1
1012670022,582428,7163864.4
1012670034,285841,19065594.7
1012677501,103429,9246552.600000001
1012677502,60340,3054495276.0
1012680001,817095,92413444.5
1012680021,75806,5935609.8
1012687501,730175,54325020.00000001
1012687502,1246882,146259258.6
1012687503,279886,47916483.199999996
1012690001,500187,55970925.300000004
1012697501,404693,19668079.8
1012700001,274656,47900006.4
1012700008,61584,3380961.6
1012700017,72845,4902468.5
1012700038,252405,41974951.5
1012700049,75000,6607500.0
1012700071,517199,52599138.300000004
1012710007,112000,5947200.0
1012710027,56005,4194774.5
1012710038,520796,36976516.0
1012710071,311501,36725967.9
1012717501,162553,15426279.700000001
1012720001,303642,34159725.0
1012720020,88722,4959559.8
1012720026,54959,9881628.200000001
1012720047,81174,1806787126.8
1012720063,712000,89498400.0
1012720066,73732,9002677.2
1012727501,85989,6732938.7
1012727502,54477,1982962.7999999998
1012730001,143914,19845740.6
1012730012,69649,4325202.9
1012730022,1383760,71537070976.0
1012730031,58001,2958051.0
1012730033,211669,22690916.8
1012730044,61000,3499039300.0
1012730060,122889,13800434.7
1012730065,60500,544500.0
1012730071,109908,14200113.6
1012737501,198816,28231872.0
1012740006,269346,17507490.0
1012740011,442000,62366200.0
1012740016,59701,5379060.1
1012740057,101278,6350130.600000001
1012747502,80293,16893647.2
1012747503,324293,22927515.1
1012750001,201387,14681112.3
1012750006,84500,12767950.0
1012750012,57653,4133720.1
1012750014,102079,9768960.3
1012750023,407127,21699869.099999998
1012750027,778203,54162928.8
1012750044,62650,7687155.0
1012750050,298648,20188604.799999997
1012750061,92949,8356115.100000001
1012750064,83267,10408375.0
1012750069,220413,13136614.8
1012760004,163763,13559576.4
1012760033,600000,83640000.0
1012760042,1150564,86177243.60000001
1012760051,138883,14638268.200000001
1012760058,1142417,132748855.4
1012760069,132961,12724367.700000001
1012770002,251043,22493452.799999997
1012770008,304526,31183462.400000002
1012770014,733001,59373081.0
1012780001,408911,33040008.799999997
1012780014,558735,26372292.0
1012780020,874744,57820578.4
1012780065,62918,6826603.0
1012780069,271266,21728406.599999998
1012790001,332312,34660141.6
1012790017,140280,12204360.0
1012790045,162330,29949885.0
1012790057,380776,31794796.0
1012790065,79290,13550661.0
1012790069,164634,14290231.2
1012807501,1044054,83733130.8
1012809010,2768775,289336987.5
1012810001,427178,30756816.0
1012810021,598248,64371484.8
1012810056,84518,5071080.0
1012810059,87016,8223012.0
1012810069,206378,13951152.799999999
1012817501,323029,30300120.2
1012820001,330448,32350859.200000003
1012820034,444628,35837016.8
1012827501,411780,27548082.000000004
1012830001,130715,9110835.5
1012830058,117629,7234183.5
1012830069,156319,8753864.0
1012840002,52727,4534522.0
1012840007,633650,59816560.0
1012840021,228064,11540038.4
1012840056,62237,6049436.4
1012847501,127585,16802944.5
1012850015,401686,25989084.200000003
1012850021,836660,100650198.0
1012850036,645483,41440008.6
1012850059,58342,7088553.0
1012857501,1042944,279300403.2
1012860021,815240,150330256.0
1012860035,656436,57503793.599999994
1012860043,74455,4556646.0
1012870014,391115,26986935.0
1012870028,360000,37296000.0
1012870058,90816,7637625.6
1012877501,804216,53319520.8
1012880007,366879,42191085.0
1012880011,230654,18775235.6
1012880021,164722,11596428.8
1012880027,1064223,63321268.5
1012880051,134039,12800724.5
1012880056,292663,24232496.4
1012880069,122596,10874400055.6
1012890014,916586,61136286.2
1012890021,331020,24760296.0
1012890028,112933,3644201097.1
1012890036,219469,29650261.9
1012890052,197948,10629807.600000001
1012890070,115330,5109119.0
1012890072,58824,5988283.2
1012900001,85781,11803465.6
1012900006,283465,19389006.0
1012900021,444293,33766268.0
1012900036,214392,15157514.4
1012900037,236665,14057901.0
1012900044,135000,7830000.0
1012900052,138240,13174272.0
1012900056,272532,22974447.599999998
1012907501,112387,16723185.600000001
1012907502,323504,55545636.8
1012910001,310000,21483000.0
1012910021,125495,3049528.5
1012910028,528552,78912813.60000001
1012910038,233115,16784280.0
1012910045,57312,6029222.4
1012910051,369787,20708072.0
1012917501,364639,65416236.6
1012920015,999646,83970264.0
1012920037,296915,35867332.0
1012920048,77511,5836578.3
1012920052,399613,39561687.0
1012920069,119867,25327897.1
1012927501,626593,55202843.3
1012930001,91060,12438796.0
1012930012,63875,8699775.0
1012930014,99381,12830087.1
1012930016,76656,8125536.0
1012930035,254185,21097355.0
1012930037,111310,12388803.0
1012930059,315918,30075393.6
1012930069,459340,37803682.0
1012937501,532225,87763902.5
1012940001,1824820,248905448.0
1012940033,375239,27204827.5
1012940037,103178,857594900.4
1012940046,535344,65044296.0
1012950001,1088389,88050670.10000001
1012950017,238294,14107004.8
1012950020,118587,8704285.8
1012950023,225000,13635000.0
1012950033,986441,201727184.5
1012950040,210777,11360880.299999999
1012960001,649069,49913406.1
1012960014,862071,84224336.7
1012967501,240827,31307510.0
1012967502,1241644,99331520.0
1012970023,1035307,60358398.099999994
1012970033,666376,44913742.400000006
1012980023,627691,52098353.0
1012990022,97075,11483972.5
1012990023,64614,5388807.600000001
1012990027,632305,41226286.0
1012990048,72000,11685600.0
1012997501,126498,9537949.200000001
1013000001,1212596,119076927.2
1013000014,1116774,67453149.6
1013010001,1586876,179951738.4
1013010023,743789,56156069.5
1013010033,761067,72225258.3
1013020043,114500,12709500.0
1013020051,314568,40705099.2
1013027501,1270270,149510779.0
1013030001,1039281,96237420.6
1013030014,435609,35894181.6
1013030033,490020,37682538.0
1013030041,57000,3363000.0
1013030053,406261,53301443.199999996
1013037501,165538,23390519.400000002
1013040020,317496,24002697.599999998
1013040033,526124,36460393.199999996
1013047501,1554144,200950819.20000002
1013050001,66705,8284761.0
1013050013,345743,21643511.8
1013050020,138614,17950513.0
1013050040,150638,16374350.6
1013050060,458300,44134290.0
1013057501,437661,32430680.099999998
1013060001,1712218,239881741.79999998
1013060023,624883,49990640.0
1013070001,849024,153503539.20000002
1013070014,268106,22333229.8
1013077501,373078,32196631.4
1013080033,140400,8297640.0
1013087501,1835280,232529976.0
1013090008,56073,9341761.799999999
1013090023,426775,46987927.5
1013090032,516710,30847587.0
1013090050,204269,14911637.0
1013090069,89651,5818349.9
1013097502,127933,15147267.200000001
1013100027,137136,15222096.0
1013100059,197972,9823529017.6
1013100063,171591,8270686.2
1013100065,84543,6949434.600000001
1013107501,63582,4972112.4
1013107502,144569,14861693.2
1013107503,58813,5628404.100000001
1013110001,329507,34960692.699999996
1013110005,244619,13429583.1
1013110028,107485,4793831.0
1013110033,59400,4585680.0
1013110040,313200,24271058160.0
1013110050,85449,9143043.0
1013110052,62210,5163430.0
1013110058,111084,14085451.2
1013120015,397354,29324725.2
1013120028,135841,9345860.799999999
1013120069,122801,8669750.6
1013127501,453533,53380834.1
1013127502,246720,23660448.0
1013130001,82644,4909053.6
1013130004,278921,24377695.400000002
1013130005,596734,58778299.0
1013130014,144121,15161529.200000001
1013137501,1103169,161614258.5
1013137502,229547,12923496.1
1013140021,387761,30749447.3
1013147501,295086,24580663.8
1013147502,775057,76653137.3
1013150001,380000,36556000.0
1013150044,502158,78989453.4
1013160001,289356,87703803.60000001
1013160012,300000,22710000.0
1013160023,672462,79148777.4
1013160030,141408,13561027.200000001
1013170001,559755,39294801.0
1013170007,177000,11859000.0
1013170021,137784,8914624.8
1013170030,135315,8524845.0
1013180001,544150,41736305.0
1013180019,168998,7993605.399999999
1013180022,210810,23231262.0
1013180033,208052,15957588.4
1013180038,156626,26689070.400000002
1013190016,200311,19650509.099999998
1013190034,82829,5102266.4
1013190047,405399,39850721.699999996
1013197501,50504,4368596.0
1013200034,118442,18938875.8
1013200046,408153,33917514.3
1013207501,256013,27751809.200000003
1013207502,53839,3757962.1999999997
1013207503,59202,4629596.4
1013207505,169384,11856880.0
1013207506,244862,24853493.0
1013210022,805467,63631893.0
1013210034,68564,6499867.2
1013210042,51576,8597719.2
1013210047,252324,24096942.0
1013220001,563420,66032824.0
1013227501,154071,16947810.0
1013227502,97459,4414892.7
1013230036,53694,19662742.8
1013230047,597553,50672494.4
1013237501,169891,15494059.200000001
1013240034,68500,9357100.0
1013250001,321452,32273780.8
1013250024,206945,14175732.5
1013257503,74713,3885076.0
1013267501,207858,12388336.8
1013270037,115020,10777374.0
1013277501,146549,11548061.2
1013277502,197109,19040729.4
1013280001,1321050,110571885.0
1013280021,406179,44842161.6
1013280030,68225,5785480.0
1013290001,1323432,153915141.6
1013300004,431730,20248137.0
1013300007,87100,7481890.000000001
1013300038,124060,11971790.0
1013307501,60429,5281494.600000001
1013310014,93153,6921267.899999999
1013310017,105749,12637005.5
1013310039,84000,4292400.0
1013317502,340837,32788519.400000002
1013317503,108660,12593694.0
1013320001,579779,53049778.5
1013320029,324212,21397992.0
1013330001,394086,41103169.8
1013330018,336543,33452374.200000003
1013330023,418312,40743588.800000004
1013330042,128798,12969958.6
1013340001,207887,20767911.3
1013340010,110934,9662351.399999999
1013340022,249299,25702726.9
1013340041,261401,22323645.400000002
1013350022,215715,22520646.0
1013357501,227872,17295484.8
1013360010,94516,8033860.0
1013360015,149000,15719500.0
1013360040,206598,24605821.799999997
1013367501,110149,8723800.8
1013367502,135186,9152092.200000001
1013370006,186255,20990938.5
1013377501,258289,17511994.2
1013377502,586305,58220086.5
1013380035,152676,19985288.400000002
1013380040,253256,24489855.2
1013380049,190739,12569700.100000001
1013387501,73428,9428155.200000001
1013387502,101315,3941153.5
1013387503,102986,10092628.0
1013390005,153689,13540000.899999999
1013397501,71322,10755357.600000001
1013397502,217163,21716300.0
1013400001,290001,22910079.0
1013400044,61700,1215490.0
1013407501,713500,47875849.99999999
1013407502,133181,8510265.9
1013410001,243425,13193635.0
1013410044,60043,4731388.399999999
1013417501,82062,15550749.0
1013417502,76142,5718264.199999999
1013417503,356456,41028085.6
1013417505,71206,5739203.6
1013420012,177381,16602861.6
1013420023,106000,8522400.0
1013427501,107510,10568233.0
1013430005,71137,8977489.4
1013430036,88658,17190786.2
1013430049,115860,15502068.000000002
1013437501,93015,6929617.5
1013440033,51338,4076237.2
1013440041,88300,4309040.0
1013447501,50108,5236286.0
1013447502,144834,13498528.8
1013450017,93000,7960799.999999999
1013450041,62307,3763342.8
1013457501,171441,25801870.5
1013460014,118694,8617184.399999999
1013460049,300080,34899304.0
1013467501,61630,7321644.0
1013470009,58377,3841206.5999999996
1013470030,164161,13920852.799999999
1013470044,62287,6957457.9
1013480049,580480,72618048.0
1013490014,239874,33198561.6
1013490032,75512,4062545.5999999996
1013490035,73000,3869000.0
1013490041,93096,9579578.4
1013490044,110000,5907000.0
1013497501,196542,17885322.0
1013497503,82697,7111942.0
1013500001,539028,46518116.4
1013500011,92593,6101878.7
1013500014,105000,4557000.0
1013500020,89349,6236560.2
1013500040,108558,7979013.0
1013507501,119460,13451196.0
1013510001,315078,24481560.6
1013510017,77102,4857426.0
1013610001,143033,3561521.6999999997
1013610007,67000,7845700.0
1013610012,125000,8975000.0
1013610021,195000,22210500.0
1013610039,92689,5264735.2
1013620038,67167,3627018.0
1013627502,152211,5799239.100000001
1013630008,73676,4236370.0
1013630012,93999,8394110.7
1013630016,73095,4524580.5
1013630026,65142,7152591.6
1013630027,72865,4714365.5
1013630031,86182,8368272.199999999
1013630037,88181,8438921.700000001
1013630040,102422,8429330.6
1013630043,179213,8530538.8
1013640005,430000,37453000.0
1013640022,460973,32682985.700000003
1013640034,312417,51080179.5
1013650020,455000,34352500.0
1013657501,213438,23905056.0
1013657502,236322,14202952.200000001
1013660001,436842,27652098.599999998
1013660016,217285,14688465.999999998
1013660025,319696,26119163.2
1013660039,89400,2431680.0
1013660047,111792,11033870.4
1013667501,185600,23107200.0
1013670001,967300,95085590.0
1013670010,65700,203670.0
1013670020,147000,11186700.0
1013670031,90000,9207000.0
1013670035,90000,6732000.0
1013680013,91282,3578254.4000000004
1013680024,161462,8525193.6
1013680033,95977,7850918.6
1013680036,103000,8610800.0
1013687501,74683,7490704.899999999
1013690002,118305,11014195.5
1013690012,90500,6950400.0
1013690016,71784,5886288.0
1013690019,91617,5643607.2
1013690026,125800,7170600.0
1013690042,105734,5276126.6
1013690045,140000,10738000.0
1013697501,63426,5213617.2
1013700015,1142297,142558665.6
1013700021,127293,8261315.700000001
1013700038,129255,13713955.5
1013700046,127607,12301314.8
1013707501,47399,6114471.0
1013710014,510547,28794850.8
1013710038,537750,32748975.0
1013720002,231680,19600128.0
1013720062,63000,5065200.0
1013720073,247000,5804500.0
1013730002,211000,11879300.0
1013730003,144000,9604800.0
1013730030,804200,73423460.0
1013730040,700000,39480000.0
1013737501,188941,26829622.0
1013737502,195990,21323712.0
1013737503,126281,11870414.0
1013737504,212021,15053491.0
1013737505,556913,45722557.3
1013740001,314509,43874005.5
1013740014,449876,33335811.599999998
1013740021,149881,11136158.299999999
1013740037,132926,9278234.799999999
1013740049,164615,21350565.499999996
1013740069,174780,11011140.0
1013747501,303085,20215769.5
1013747502,245794,19614361.2
1013750016,136733,9133764.4
1013750021,198347,16819825.599999998
1013750067,515755,98251327.5
1013757501,70177,4793089.1
1013757503,175527,13059208.8
1013760001,355978,21180691.0
1013760015,237003,734709.3
1013760036,268467,34095309.0
1013760051,163787,7272142.8
1013770001,67465,4526901.5
1013770003,89890,7820430.0
1013770040,141978,11599602.6
1013770047,69725,6714517.5
1013777501,50250,5326500.0
1013777502,65689,10451119.9
1013780001,116000,11600000.0
1013780033,183919,10538558.7
1013780070,130923,14663376.0
1013790001,187270,14026523.000000002
1013790026,125274,7854679.800000001
1013790051,147121,13432147.299999999
1013797502,173037,22910098.8
1013797504,56729,6546526.600000001
1013800001,125863,7853851.2
1013800023,143840,15247040.0
1013800035,64234,4098129.1999999997
1013800039,105242,6956496.199999999
1013800061,70000,3108000.0
1013800069,94479,1241888663.4
1013807501,98550,7874145.000000001
1013810001,153525,15030097.5
1013810035,95615,7027702.5
1013810038,223000,17260200.0
1013810069,93515,11913811.0
1013817503,60242,4813335.800000001
1013820001,72930,10305009.0
1013820036,62935,6079521.0
1013820069,306573,27101053.200000003
1013827501,116104,9938502.399999999
1013830001,235448,10689339.2
1013830069,224000,16777600.0
1013837501,105660,6741108.0
1013840001,322346,33072699.599999998
1013840032,173720,3752352.0000000005
1013840037,161000,6858600.0
1013840063,115306,5846014.2
1013840069,71697,6266317.800000001
1013847501,58898,4782517.600000001
1013847502,143953,13589163.200000001
1013850001,197400,20569080.0
1013850032,203490,18232704.0
1013850037,192445,17358539.0
1013857502,300150,7383690.0
1013860001,170106,12298663.799999999
1013860006,80860,5927038.0
1013860033,273583,26455476.1
1013860037,72792,4651408.8
1013860046,63296,4886451.2
1013860049,64874,6299265.399999999
1013860064,106001,8554280.700000001
1013860069,147257,9880944.7
1013867501,74641,6045921.0
1013870001,163600,10813960.0
1013870004,87024,6709550.399999999
1013870021,61437,4749080.1
1013870027,92744,5740853.6
1013870031,69227,4409759.9
1013870036,71928,5531263.2
1013870037,200244,18182155.2
1013870056,66731,3583454.7
1013870069,107449,10572981.600000001
1013880026,74427,6006258.9
1013880033,120073,17398577.7
1013880037,161572,12925760.0
1013880056,143437,9667653.8
1013880068,90881,5443771.899999999
1013887501,151777,17515065.8
1013890001,220003,14256194.399999999
1013890036,69509,4260901.7
1013890038,154827,11627507.7
1013890056,141160,9725924.0
1013890069,84965,5701151.499999999
1013900003,77792,5779945.6
1013900023,222973,10435136.399999999
1013900035,59279,3782000.1999999997
1013900037,151666,3548984.4
1013900057,135582,24648807.6
1013907502,53144,1488032.0
1013910014,118635,14022657.0
1013910031,91285,6581648.499999999
1013910034,64827,1127989.7999999998
1013910040,149056,8362041.600000001
1013910045,67685,5556938.5
1013910071,57728,4520102.399999999
1013910072,79341,6196532.1
1013920001,196910,8309602.000000001
1013920017,185000,43512000.0
1013920036,67162,4567016.0
1013920040,88530,5789862.000000001
1013920047,52356,3209422.8
1013930033,183101,11315641.799999999
1013930043,55760,4120664.0000000005
1013930052,218064,14304998.399999999
1013940001,220510,14465455.999999998
1013940005,170511,8849520.9
1013940007,325173,20030656.8
1013940013,386287,29782727.7
1013947501,139973,10721931.799999999
1013950017,156823,21782714.7
1013950050,184500,15498000.0
1013957501,209314,30769158.0
1013957502,49749,5979829.8
1013957503,100554,11402823.600000001
1013960001,86116,6200352.0
1013960033,312646,29857693.0
1013960071,95603,8384383.100000001
1013970001,57847,4575697.699999999
1013970004,66745,5800140.5
1013970033,150741,11426167.799999999
1013970066,87968,6430460.8
1013977503,175074,17279803.8
1013977504,115462,8659650.0
1013977505,175623,25535584.2
1013980010,60748,4671521.2
1013980060,139590,9855054.0
1013987501,234919,21776991.3
1013987502,18273,1766999.1
1013990013,83036,7381900.4
1013990033,246320,28154376.0
1013990074,181000,15891800.0
1013997502,46479,2649303.0
1014000001,108817,11871934.7
1014000062,79092,7094552.4
1014000069,67600,4894240.0
1014010020,134467,8713461.6
1014010027,62352,5081688.0
1014010033,286755,19327287.0
1014010054,134342,12655016.4
1014020001,160890,18405816.0
1014020006,166862,12865060.2
1014020021,59928,5962836.0
1014020033,104000,9464000.0
1014027501,144425,15915635.0
1014040001,87047,17548675.2
1014040014,76745,5717502.5
1014040022,68693,5687780.399999999
1014040033,132724,8560698.0
1014040052,54719,3562206.9
1014047501,83161,2428301.1999999997
1014047503,124816,8187929.6
1014050001,50933,11240913.1
1014050033,117958,11972737.0
1014050040,212118,13108892.399999999
1014050051,88829,5720587.600000001
1014050072,115525,9761862.5
1014060017,208800,13759920.000000002
1014060041,325680,26217240.0
1014060046,101415,7829238.0
1014060050,63229,4305894.899999999
1014060065,112900,5893380.0
1014067503,70828,5312100.0
1014067504,201067,14677891.0
1014070001,208986,14357338.200000001
1014070008,81622,7501061.800000001
1014070026,98373,7004157.600000001
1014070051,97328,9022305.6
1014077501,88955,3958497.5
1014080001,143244,8365449.6
1014080020,78000,4453800.0
1014080033,177975,10269157.5
1014080040,159929,12394497.5
1014080041,61051,4078206.8
1014080071,116499,8737425.0
1014090001,148485,8760615.0
1014090021,71189,5253748.2
1014090033,107600,10577080.0
1014090040,162750,11913300.0
1000430002,1061286,66330375.0
1000430005,108663,8475714.0
1000447501,461169,28085192.099999998
1000460001,173159,17766113.4
1000460003,364390,20405840.0
1000460009,839749,98418582.8
1000477501,1736513,117561930.10000001
1000480001,1141276,151333197.6
1000490002,432093,18018278.1
1000500001,396607,50765696.0
1000510001,400294,10367614.6
1000527502,64510,9412009.0
1000530033,57941,5759335.4
1000537501,67009,7799847.600000001
1000537502,312633,6141175072.200001
1000550014,258071,18864990.099999998
1000557501,400490,40369392.0
1000560001,181297,18274737.599999998
1000560004,357001,18671152.3
1014090061,56500,4604750.0
1014090069,101056,9095040.0
1014097501,41607,6852672.899999999
1014097502,128588,10209887.200000001
1014097503,4174,468740.2
1014100005,64853,3865238.8000000003
1014100014,103004,11639452.0
1014100033,191549,11952657.6
1014100064,65482,3830697.0
1014100069,103360,9829536.0
1014107501,123092,11262918.0
1014107503,133729,10069793.7
1014107504,52480,4240384.0
1014110023,182015,12759251.499999998
1014110040,215106,15229504.799999999
1014110053,199358,14293968.600000001
1014117501,62074,4891431.2
1014117502,92704,9669027.2
1014120001,55758,5352768.0
1014120071,158445,14085760.5
1014127501,56487,3609519.3
1014127502,197415,15181213.500000002
1014127503,72438,5418362.399999999
1014130001,171207,8286418.8
1014130027,55883,3744161.0
1014130040,243000,17471700.0
1014130045,51988,5739475.2
1014130050,103835,7496887.0
1014130071,216186,18181242.599999998
1014147501,98288,3528539.1999999997
1014147502,97321,8544783.799999999
1014150021,103304,8057712.0
1014157501,251954,38750525.2
1014167501,247524,21311816.4
1014170001,163496,10022304.799999999
1014180001,158500,9573400.0
1014180011,105282,16423992.0
1014180021,566083,60004798.0
1014180045,215465,35982655.0
1014190010,109921,9914874.200000001
1014197501,181711,9576169.700000001
1014197502,458574,42922526.4
1014197503,343069,40310607.5
1014210001,313188,19668206.4
1014210021,490652,73205278.39999999
1014210037,100600,10100240.0
1014220005,149484,21615386.4
1014220021,348130,29765115.0
1014220048,243802,16944239.0
1014230010,938324,86325808.0
1014237501,366603,31234575.6
1014240001,330000,20889000.0
1014240006,82306,4930129.399999999
1014240034,74946,8236565.4
1014247501,23051,13620835.9
1014250001,265980,12022296.0
1014250005,488474,34388569.6
1014250017,83220,4435626.0
1014250029,51270,3358185.0
1014257501,7341,632060.1
1014260035,130000,18486000.0
1014260044,395382,22339083.0
1014270001,206504,21682920.0
1014270011,95267,12032927075.8
1014270018,117882,7839153.0
1014270030,89281,4124782.2
1014270034,90700,6739010.0
1014280013,89016,6578282.4
1014280045,194856,16250990.4
1014290005,147000,11951100.0
1014290013,86988,6985136.399999999
1014307501,261701,25070955.8
1014310016,82065,4841835.0
1014310021,80080,8640632.0
1014320001,132445,14608683.5
1014320005,77928,6506988.0
1014330031,63488,4253696.0
1014330034,88231,9811287.200000001
1014337501,245136,9584817.6
1014350016,95500,27303449.999999996
1014350044,58340,3062850.0
1014357501,140493,13740215.4
1014360122,56902,3362908.2
1014367501,100343,9863716.9
1014367502,57942,8801389.8
1014370001,120328,12754768.0
1014370007,63000,4775400.0
1014370041,70992,5161118.4
1014380001,153962,11593338.6
1014380006,164567,16440243.3
1014387501,403993,46055202.0
1014387502,99863,10375765.700000001
1014390001,183013,11145491.7
1014390030,210305,15015777.000000002
1014390046,76500,3679650.0
1014397501,126193,15357688.1
1014400005,143590,12664638.0
1014400033,64071,4760475.3
1014400049,239235,60287220.0
1014410017,151009,15146202.7
1014410031,59020,5187858.0
1014410040,140552,47970397.6
1014417501,208802,15534868.8
1014430001,324854,7016846.4
1014430011,132611,9070592.4
1014430020,62200,9330000.0
1014440008,88200,8317260.0
1014440015,160311,16496001.9
1014440023,134070,15337608.0
1014440043,119000,10162600.0
1014447501,21284,1670794.0
1014450007,132748,7221491.2
1014450035,53768,1865749.6
1014450040,59000,330400.0
1014457501,306463,23475065.799999997
